Project: ESO LNAs - LNA ID/s: 21x25 - Session ID: 4 - Bias ID: 1 - 2022218 1 12 - NA
L1S1: GV = 0.15000000000000002V DV = +0.863V DI = 5.000mA    -   L1S2: GV = 0.25V DV = +0.976V DI = 6.000mA    -   L1S3: GV = NAV DV = NAV DI = NAmA    -   L2S1: GV = 0.12500000000000003V DV = +0.916V DI = 6.000mA    -   L2S2: GV = 0.12500000000000003V DV = +0.916V DI = 6.000mA    -   L2S3: GV = NAV DV = NAV DI = NAmA 
Center Frequency     = 0.075GHz    Marker Frequency     = 0.075GHz    Resolution Bandwidth = 8MHz    Video Bandwidth      = 10Hz    Frequency Span       = 25MHz    Power Bandwidth      = 24MHz    Attenuation          = 10dB
Frequency (GHz),Cold Power (dBm),Hot Power (dBm),Hot Load Temps (K),Hot LNA Temps (K),Cold Load Temps (K),Cold LNA Temps (K),Loss (dB),Y Factor,Corrected Hot Load Temps (K),Corrected Cold Load Temps,Uncalibrated Noise Temperature (K),Corrected Noise Temperature (K),Calibrated & Corrected Noise Temperature (K),Gain (dB),Pre Cold Measurement LNA Temp (K),Post Cold Measurement LNA Temp (K),Pre Hot Measurement LNA Temp (K),Post Hot Measurement LNA Temp (K),Pre Cold Measurement 1st Extra Temp (K),Post Cold Measurement 1st Extra Temp (K),Pre Hot Measurement 1st Extra Temp (K),Post Hot Measurement 1st Extra Temp (K),Pre Cold Measurement 2nd Extra Temp (K),Post Cold Measurement 2nd Extra Temp (K),Pre Hot Measurement 2nd Extra Temp (K),Post Hot Measurement 2nd Extra Temp (K)
84.0,-49.45,-48.55,60.949999999999996,21.0,20.23,21.0,1.192462571,1.2302687708123836,57.61537952283172,20.294271783915384,156.60683226492523,141.78201675164334,140.9609425295793,20.167831897174374,21.0,21.0,21.0,21.0,40.0,40.0,40.0,40.0,30.0,30.0,30.0,30.0
85.0,-49.5,-48.28,60.89,21.0,20.14,21.0,1.189731153,1.3243415351946641,57.60110928635338,20.21090614223455,105.49916605852705,95.06943598748337,92.67787384234923,15.216368280831192,21.0,21.0,21.0,21.0,40.0,40.0,40.0,40.0,30.0,30.0,30.0,30.0
86.0,-49.63,-48.53,60.93,21.0,20.23,21.0,1.187198054,1.288249551693135,57.6757529360844,20.2927540756127,120.9670973100713,109.39694931122531,105.36826480644798,13.097035882302986,21.0,21.0,21.0,21.0,40.0,40.0,40.0,40.0,30.0,30.0,30.0,30.0
87.0,-49.45,-48.51,60.83,21.0,20.25,21.0,1.184844418,1.241652307592412,57.61918820109799,20.310459674847515,147.6772190872066,134.07965932694592,129.36683950287787,11.16203237985993,21.0,21.0,21.0,21.0,40.0,40.0,40.0,40.0,30.0,30.0,30.0,30.0
88.0,-49.61,-48.57,60.879999999999995,21.0,20.279999999999998,21.0,1.182653766,1.270574105208542,57.698145392457164,20.337445720096056,129.77131392269783,117.74191573086675,114.92237416092212,13.35598071244596,21.0,21.0,21.0,21.0,40.0,40.0,40.0,40.0,30.0,30.0,30.0,30.0
89.0,-49.67,-48.5,60.91,21.0,20.12,21.0,1.180611618,1.3091819229994097,57.75661794779815,20.18953084955995,111.80879973153498,101.31526714702254,98.88284769222975,13.629296231037829,21.0,21.0,21.0,21.0,40.0,40.0,40.0,40.0,30.0,30.0,30.0,30.0
90.0,-49.53,-48.29,60.89,21.0,20.279999999999998,21.0,1.178705202,1.3304544179780928,57.767078280771244,20.336367601851208,102.61138165703753,92.93405228825742,89.67067550020899,11.769351055265798,21.0,21.0,21.0,21.0,40.0,40.0,40.0,40.0,30.0,30.0,30.0,30.0
91.0,-49.45,-48.36,60.91,21.0,20.23,21.0,1.176923196,1.2852866599436152,57.812591589831754,20.289759570930332,122.36341817118296,111.23700731791588,107.10228331206508,10.794510991975287,21.0,21.0,21.0,21.0,40.0,40.0,40.0,40.0,30.0,30.0,30.0,30.0
92.0,-49.45,-48.11,60.92,21.0,20.18,21.0,1.175255531,1.361444682465951,57.8472250560115,20.243118122596954,92.53434323518596,83.79522787508404,79.93750785299791,10.938929656147835,21.0,21.0,21.0,21.0,40.0,40.0,40.0,40.0,30.0,30.0,30.0,30.0
93.0,-49.45,-48.67,60.8,21.0,20.29,21.0,1.173693216,1.1967405313072443,57.76024880375248,20.34422671731999,185.61571617770326,169.83530486075074,160.37943844303646,6.789935206789317,21.0,21.0,21.0,21.0,40.0,40.0,40.0,40.0,30.0,30.0,30.0,30.0
94.0,-49.65,-48.74,60.89,21.0,20.24,21.0,1.172228195,1.2331048332289072,57.86577888159459,20.297618652544198,154.14505858899122,140.86660822626422,134.35223020445108,8.80408527772688,21.0,21.0,21.0,21.0,40.0,40.0,40.0,40.0,30.0,30.0,30.0,30.0
95.0,-49.65,-48.33,60.94,21.0,20.259999999999998,21.0,1.170853227,1.355189412351035,57.93308360334452,20.315711520619054,94.27044090119387,85.59220908357979,83.55847366405965,13.960423762528219,21.0,21.0,21.0,21.0,40.0,40.0,40.0,40.0,30.0,30.0,30.0,30.0
96.0,-49.56,-48.76,60.97,21.0,20.24,21.0,1.169561781,1.2022644346174156,57.98069136357673,20.296839493712326,181.13005340084152,166.01298774380294,163.42867119653246,13.539224665600166,21.0,21.0,21.0,21.0,40.0,40.0,40.0,40.0,30.0,30.0,30.0,30.0
97.0,-49.55,-48.72,60.97,21.0,20.2,21.0,1.168347956,1.2105981335504827,57.999396837382726,20.259456655744152,173.39145930050216,158.9441267064602,152.40927993753112,8.865204817305095,21.0,21.0,21.0,21.0,40.0,40.0,40.0,40.0,30.0,30.0,30.0,30.0
98.0,-49.54,-48.49,60.87,21.0,20.16,21.0,1.167206396,1.2735030810166603,57.92440610074472,20.222059164167906,128.6865864760045,117.62774785237606,111.54358708216895,8.65867289679065,21.0,21.0,21.0,21.0,40.0,40.0,40.0,40.0,30.0,30.0,30.0,30.0
99.0,-49.5,-48.69,60.99,21.0,20.24,21.0,1.166132237,1.2050359403717985,58.052155785595495,20.295832998323267,178.50564393982182,163.8490672509083,157.5150398023161,8.44330060881106,21.0,21.0,21.0,21.0,40.0,40.0,40.0,40.0,30.0,30.0,30.0,30.0
100.0,-49.62,-48.47,60.94,21.0,20.15,21.0,1.165121044,1.3031667784523002,58.02147393920005,20.21211184656184,114.3964044848101,104.50261542553297,101.28404136378494,11.668149575972597,21.0,21.0,21.0,21.0,40.0,40.0,40.0,40.0,30.0,30.0,30.0,30.0
101.0,-49.64,-48.48,60.98,21.0,20.13,21.0,1.164168767,1.306170888131843,58.07331979917355,20.19325192032814,113.29222132631112,103.5287260573218,100.75500986221805,12.432831853864174,21.0,21.0,21.0,21.0,40.0,40.0,40.0,40.0,30.0,30.0,30.0,30.0
102.0,-49.67,-48.72,60.92,21.0,20.189999999999998,21.0,1.163271699,1.2445146117713868,58.031591968008975,20.248607477603024,146.3849122513841,134.27379188612832,129.9316394412396,9.99963883533059,21.0,21.0,21.0,21.0,40.0,40.0,40.0,40.0,30.0,30.0,30.0,30.0
103.0,-49.67,-48.08,60.9,21.0,20.24,21.0,1.162426438,1.442115351524871,58.02615542347513,20.29473989669571,71.72694903210727,65.04818112299401,63.25511094744145,14.368157810813537,21.0,21.0,21.0,21.0,40.0,40.0,40.0,40.0,30.0,30.0,30.0,30.0
104.0,-49.56,-48.75,60.83,21.0,20.21,21.0,1.161629859,1.2050359403717985,57.973550961540376,20.266655655043515,177.90160875670088,163.6371771955372,162.40869841927272,17.22809336492808,21.0,21.0,21.0,21.0,40.0,40.0,40.0,40.0,30.0,30.0,30.0,30.0
105.0,-49.55,-48.51,60.97,21.0,20.29,21.0,1.160879084,1.270574105208542,58.11520791254712,20.340710592496663,130.0569815363386,119.26798289624716,117.09916579648375,14.048955097001361,21.0,21.0,21.0,21.0,40.0,40.0,40.0,40.0,30.0,30.0,30.0,30.0
106.0,-49.61,-48.33,60.839999999999996,21.0,20.11,21.0,1.160171458,1.342764961137864,58.005493470651146,20.173321054495997,98.71778176856274,90.20019055113924,88.59574477075076,15.65766978330376,21.0,21.0,21.0,21.0,40.0,40.0,40.0,40.0,30.0,30.0,30.0,30.0
107.0,-49.4,-48.01,60.839999999999996,21.0,20.22,21.0,1.159504526,1.3772094688939445,58.01587156533461,20.275291671160616,87.4655258143603,79.77675634565381,78.1563799902978,15.208088022587775,21.0,21.0,21.0,21.0,40.0,40.0,40.0,40.0,30.0,30.0,30.0,30.0
108.0,-49.47,-48.24,60.87,21.0,20.25,21.0,1.158876017,1.32739445772974,58.05354159473697,20.30298078264227,103.82051811955621,95.00306646650606,93.41534582394772,15.3348078072743,21.0,21.0,21.0,21.0,40.0,40.0,40.0,40.0,30.0,30.0,30.0,30.0
109.0,-49.68,-48.64,60.85,21.0,20.14,21.0,1.158283826,1.270574105208542,58.04418838678063,20.20055201975831,130.3178568914539,119.66366868183013,116.84669323062542,15.58395882258204,21.0,21.0,21.0,21.0,40.0,40.0,40.0,40.0,30.0,30.0,30.0,30.0
110.0,-49.62,-48.61,60.809999999999995,21.0,20.24,21.0,1.157725997,1.2618275345906707,58.01570135387554,20.293345063327166,134.70932595009654,123.7799524587299,121.58764239227861,14.924830096528215,21.0,21.0,21.0,21.0,40.0,40.0,40.0,40.0,30.0,30.0,30.0,30.0
111.0,-49.41,-48.55,60.879999999999995,21.0,20.259999999999998,21.0,1.157200711,1.2189895989248671,58.088998005391915,20.31178890361108,165.22826154038606,152.1950757477177,143.29519758155934,12.975378047723103,21.0,21.0,21.0,21.0,40.0,40.0,40.0,40.0,30.0,30.0,30.0,30.0
112.0,-49.66,-48.38,60.96,21.0,20.11,21.0,1.156706277,1.3427649611378614,58.17114817536491,20.172114067165296,99.06787589604288,90.68820835918756,86.41190725686165,13.360766426999987,21.0,21.0,21.0,21.0,40.0,40.0,40.0,40.0,30.0,30.0,30.0,30.0
113.0,-49.49,-48.38,60.809999999999995,21.0,20.11,21.0,1.156241115,1.2912192736135335,58.0388846784876,20.171951585936853,119.64723342408813,109.8569871676244,105.66334796120675,14.37998382199334,21.0,21.0,21.0,21.0,40.0,40.0,40.0,40.0,30.0,30.0,30.0,30.0
114.0,-49.53,-48.56,60.97,21.0,20.25,21.0,1.155803752,1.2502590302177214,58.194612721271874,20.30207756965339,142.46141131080958,131.11118059990227,127.37281454186221,13.48847917454324,21.0,21.0,21.0,21.0,40.0,40.0,40.0,40.0,30.0,30.0,30.0,30.0
115.0,-49.47,-48.18,60.97,21.0,20.11,21.0,1.15539281,1.3458603540559497,58.20106731749314,20.171654993430852,98.03016703802393,89.78431965959423,86.69147920793732,13.828126033658384,21.0,21.0,21.0,21.0,40.0,40.0,40.0,40.0,30.0,30.0,30.0,30.0
116.0,-49.62,-48.53,61.0,21.0,20.169999999999998,21.0,1.155007,1.2852866599436157,58.23505692874789,20.22737256872848,122.949205111342,112.99892117922063,110.8375864070952,15.345235829182682,21.0,21.0,21.0,21.0,40.0,40.0,40.0,40.0,30.0,30.0,30.0,30.0
