Chain 1 - Calibration: 5.0 - Project: ESO LNAs - 2022215 14 5 - NA
CRBE: GV = NAV DV = +1.434V DI = 13.900mA    -   RTBE: GV = NAV DV = +1.420V DI = 16.000mA 
Center Frequency     = 0.075GHz    Marker Frequency     = 0.075GHz    Resolution Bandwidth = 8MHz    Video Bandwidth      = 10Hz    Frequency Span       = 25MHz    Power Bandwidth      = 24MHz    Attenuation          = 10dB
Frequency (GHz),Loss (dB),Cold Powers (dBm),Hot Powers (dBm),Hot Load Temps (K),Hot LNA Temps (K),Cold Load Temps (K),Cold LNA Temps (K),Calibrated Noise Temp (K),Pre Cold Measurement LNA Temp (K),Post Cold Measurement LNA Temp (K),Pre Hot Measurement LNA Temp (K),Post Hot Measurement LNA Temp (K),Pre Cold Measurement 1st Extra Temp (K),Post Cold Measurement 1st Extra Temp (K),Pre Hot Measurement 1st Extra Temp (K),Post Hot Measurement 1st Extra Temp (K),Pre Cold Measurement 2nd Extra Temp (K),Post Cold Measurement 2nd Extra Temp (K),Pre Hot Measurement 2nd Extra Temp (K),Post Hot Measurement 2nd Extra Temp (K)
69.00000000000003,1.289168967,-69.909,-69.026,60.1057,21.2883,19.9109,21.2883,137.29547062114287,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
69.20000000000003,1.286304637,-70.728,-69.698,60.0889,21.2883,19.9103,21.2883,112.57951357429667,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
69.40000000000003,1.283534677,-70.873,-69.884,60.0731,21.2883,19.9112,21.2883,118.84383652591636,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
69.60000000000004,1.280854324,-69.971,-68.948,60.0604,21.2883,19.9099,21.2883,113.78053886912221,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
69.80000000000004,1.278259138,-69.871,-68.836,60.0546,21.2883,19.9104,21.2883,112.14735339231275,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
70.00000000000004,1.275744983,-69.301,-68.248,60.054,21.2883,19.9099,21.2883,109.731278899784,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
70.20000000000005,1.273307991,-68.293,-67.254,60.059,21.2883,19.9094,21.2883,111.84151558557168,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
70.40000000000005,1.270944549,-67.554,-66.52,60.0679,21.2883,19.9095,21.2883,112.70712049458241,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
70.60000000000005,1.268651272,-67.061,-65.99,60.0788,21.2883,19.9097,21.2883,107.69910713583138,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
70.80000000000005,1.266424988,-66.91,-65.936,60.0891,21.2883,19.9094,21.2883,122.2213938002807,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
71.00000000000006,1.264262719,-66.033,-64.957,60.0965,21.2883,19.9093,21.2883,107.30070440300612,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
71.20000000000006,1.262161669,-65.783,-64.688,60.1008,21.2883,19.9093,21.2883,104.92016629812032,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
71.40000000000006,1.260119207,-65.61,-64.525,60.1017,21.2883,19.9091,21.2883,106.32635812634807,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
71.60000000000007,1.258132855,-66.542,-65.433,60.0988,21.2883,19.9093,21.2883,103.32055488460082,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
71.80000000000007,1.256200281,-66.55,-65.472,60.0949,21.2883,19.909,21.2883,107.42535826718351,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
72.00000000000007,1.254319282,-67.377,-66.142,60.0901,21.2883,19.9089,21.2883,89.2054417204183,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
72.20000000000007,1.252487779,-67.937,-66.706,60.0837,21.2883,19.9092,21.2883,89.672785946589,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
72.40000000000008,1.250703808,-68.922,-67.608,60.0813,21.2883,19.9089,21.2883,81.78238830588558,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
72.60000000000008,1.248965511,-69.003,-67.665,60.0799,21.2883,19.9088,21.2883,79.73027498097682,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
72.80000000000008,1.247271129,-69.077,-67.69,60.081,21.2883,19.9089,21.2883,75.70116772687875,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
73.00000000000009,1.245618994,-68.344,-66.899,60.0828,21.2883,19.9091,21.2883,71.27561008137747,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
73.20000000000009,1.244007526,-68.123,-66.625,60.0851,21.2883,19.9086,21.2883,67.5403598509358,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
73.40000000000009,1.242435226,-68.283,-66.777,60.0884,21.2883,19.9089,21.2883,67.05030531732179,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
73.6000000000001,1.240900669,-68.597,-67.155,60.0916,21.2883,19.9089,21.2883,71.68953918405649,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
73.8000000000001,1.239402502,-68.265,-66.892,60.0941,21.2883,19.9087,21.2883,77.17387879172387,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
74.0000000000001,1.237939437,-66.343,-65.13,60.0953,21.2883,19.9089,21.2883,92.21324754627504,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
74.2000000000001,1.236510249,-65.304,-64.137,60.095,21.2883,19.9088,21.2883,97.3517509342773,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
74.4000000000001,1.235113771,-64.583,-62.945,60.0949,21.2883,19.9087,21.2883,58.99319558043906,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
74.60000000000011,1.233748892,-65.892,-64.353,60.094,21.2883,19.9085,21.2883,65.1456354077397,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
74.80000000000011,1.232414551,-64.917,-63.316,60.0931,21.2883,19.9086,21.2883,61.27023034029446,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
75.00000000000011,1.231109736,-64.546,-63.045,60.0919,21.2883,19.9084,21.2883,67.7953986989071,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
75.20000000000012,1.229833482,-64.597,-63.124,60.0902,21.2883,19.9085,21.2883,69.81208457748933,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
75.40000000000012,1.228584866,-64.593,-63.034,60.0904,21.2883,19.9086,21.2883,64.01258729487617,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
75.60000000000012,1.227363006,-64.846,-63.375,60.0904,21.2883,19.9086,21.2883,70.04491010085366,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
75.80000000000013,1.226167058,-65.347,-63.966,60.0911,21.2883,19.9086,21.2883,77.01814662847515,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
76.00000000000013,1.224996214,-65.548,-64.199,60.0924,21.2883,19.9087,21.2883,79.75596672419168,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
76.20000000000013,1.223849703,-66.142,-64.927,60.0928,21.2883,19.9085,21.2883,92.62363487851243,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
76.40000000000013,1.222726784,-65.523,-64.267,60.0941,21.2883,19.9089,21.2883,88.45920103985331,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
76.60000000000014,1.221626746,-66.465,-65.325,60.0941,21.2883,19.9086,21.2883,101.23531811083919,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
76.80000000000014,1.220548911,-66.876,-65.496,60.0951,21.2883,19.9087,21.2883,77.32818912038404,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
77.00000000000014,1.219492624,-66.952,-65.734,60.0956,21.2883,19.9086,21.2883,92.5089710112135,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
77.20000000000014,1.218457259,-64.992,-64.284,60.0951,21.2883,19.9085,21.2883,185.81808059679656,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
77.40000000000015,1.217442216,-65.299,-63.933,60.0956,21.2883,19.9085,21.2883,78.61804370831325,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
77.60000000000015,1.216446914,-66.252,-64.943,60.0956,21.2883,19.9085,21.2883,83.66810082066287,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
77.80000000000015,1.2154708,-66.702,-65.242,60.0948,21.2883,19.9084,21.2883,71.29036601790838,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
78.00000000000016,1.214513339,-69.199,-67.663,60.0948,21.2883,19.9084,21.2883,66.00550531689935,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
78.20000000000016,1.213574017,-69.819,-68.353,60.0946,21.2883,19.9086,21.2883,70.91882647595999,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
78.40000000000016,1.212652339,-69.142,-67.959,60.0946,21.2883,19.9085,21.2883,96.64611338901605,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
78.60000000000016,1.21174783,-72.967,-72.01,60.0942,21.2883,19.9081,21.2883,128.21519702851782,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
78.80000000000017,1.210860031,-74.291,-73.552,60.0956,21.2883,19.9086,21.2883,177.06184408608783,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
79.00000000000017,1.209988499,-73.799,-73.031,60.0951,21.2883,19.9084,21.2883,169.0341691946366,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
79.20000000000017,1.209132809,-69.555,-68.354,60.0951,21.2883,19.9085,21.2883,94.81324525809632,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
79.40000000000018,1.208292551,-69.072,-67.852,60.0961,21.2883,19.9086,21.2883,92.80701902524493,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
79.60000000000018,1.207467329,-66.355,-65.027,60.0961,21.2883,19.9086,21.2883,82.32155788899101,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
79.80000000000018,1.206656759,-65.522,-64.414,60.0962,21.2883,19.9083,21.2883,105.98298635412645,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
80.00000000000018,1.205860474,-63.054,-62.394,60.0967,21.2883,19.9085,21.2883,203.18023738770677,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
80.20000000000019,1.205078117,-63.822,-62.909,60.0968,21.2883,19.9084,21.2883,136.60734118850405,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
80.40000000000019,1.204309343,-64.723,-63.314,60.0976,21.2883,19.9081,21.2883,75.62344919711768,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
80.6000000000002,1.203553821,-64.296,-62.941,60.0978,21.2883,19.9086,21.2883,80.11831696703439,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
80.8000000000002,1.202811229,-64.357,-63.32,60.0974,21.2883,19.9081,21.2883,115.97848922268464,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
81.0000000000002,1.202081256,-64.891,-63.581,60.097,21.2883,19.9085,21.2883,84.18495191676112,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
81.2000000000002,1.201363601,-65.237,-63.856,60.0964,21.2883,19.9083,21.2883,78.00898746335383,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
81.4000000000002,1.200657974,-66.148,-64.752,60.0965,21.2883,19.9087,21.2883,76.80619262991063,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
81.60000000000021,1.199964094,-66.644,-65.171,60.0966,21.2883,19.9083,21.2883,70.91732485721252,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
81.80000000000021,1.199281688,-68.781,-67.385,60.0965,21.2883,19.9085,21.2883,76.8614185251832,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
82.00000000000021,1.198610492,-68.006,-66.598,60.0967,21.2883,19.9085,21.2883,75.92278318165683,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
82.20000000000022,1.19795025,-70.527,-69.221,60.0966,21.2883,19.9083,21.2883,84.73115608154883,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
82.40000000000022,1.197300716,-70.442,-69.16,60.098,21.2883,19.9087,21.2883,87.03302466283077,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
82.60000000000022,1.196661648,-72.357,-71.132,60.098,21.2883,19.9083,21.2883,92.81882544597698,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
82.80000000000022,1.196032815,-71.904,-70.565,60.0981,21.2883,19.9087,21.2883,81.82483277306711,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
83.00000000000023,1.195413991,-72.259,-71.026,60.098,21.2883,19.9085,21.2883,92.03518235601574,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
83.20000000000023,1.194804958,-74.533,-73.607,60.0975,21.2883,19.9083,21.2883,134.8189993603393,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
83.40000000000023,1.194205502,-71.996,-70.758,60.0976,21.2883,19.9087,21.2883,91.56884816765707,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
83.60000000000024,1.193615418,-73.486,-72.421,60.0973,21.2883,19.9083,21.2883,112.45501433438399,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
83.80000000000024,1.193034505,-70.349,-68.972,60.0979,21.2883,19.9083,21.2883,78.68188709760219,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
84.00000000000024,1.192462571,-71.431,-70.129,60.0973,21.2883,19.9084,21.2883,85.34254842114237,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
84.20000000000024,1.191899426,-69.557,-68.15,60.098,21.2883,19.9081,21.2883,76.27244840264244,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
84.40000000000025,1.191344887,-68.559,-67.078,60.0977,21.2883,19.9088,21.2883,70.65996767485322,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
84.60000000000025,1.190798777,-66.435,-64.865,60.098,21.2883,19.9083,21.2883,64.61787145908139,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
84.80000000000025,1.190260921,-65.276,-63.803,60.0983,21.2883,19.9085,21.2883,71.28446517971639,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
85.00000000000026,1.189731153,-65.295,-63.926,60.0984,21.2883,19.9085,21.2883,79.49109850768819,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
85.20000000000026,1.189209309,-64.229,-62.836,60.098,21.2883,19.9083,21.2883,77.51321309749372,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
85.40000000000026,1.188695229,-64.346,-63.106,60.0978,21.2883,19.9089,21.2883,91.61498443506227,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
85.60000000000026,1.188188759,-63.375,-62.045,60.098,21.2883,19.9085,21.2883,82.95862855936443,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
85.80000000000027,1.18768975,-62.818,-61.351,60.0986,21.2883,19.9086,21.2883,71.82291744645151,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
86.00000000000027,1.187198054,-63.706,-62.367,60.0988,21.2883,19.9085,21.2883,82.19905910262077,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
86.20000000000027,1.186713529,-63.761,-62.286,60.0988,21.2883,19.9082,21.2883,71.27464043720258,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
86.40000000000028,1.186236036,-63.674,-62.205,60.0989,21.2883,19.9087,21.2883,71.73125408811849,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
86.60000000000028,1.18576544,-63.718,-62.31,60.0993,21.2883,19.9082,21.2883,76.43971443663902,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
86.80000000000028,1.18530161,-63.24,-61.695,60.0988,21.2883,19.9084,21.2883,66.44852624169248,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
87.00000000000028,1.184844418,-63.339,-61.717,60.0979,21.2883,19.9085,21.2883,61.58629451751316,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
87.20000000000029,1.184393739,-64.212,-62.588,60.0986,21.2883,19.9084,21.2883,61.48287637944193,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
87.40000000000029,1.183949452,-65.398,-63.672,60.0975,21.2883,19.9084,21.2883,55.72605307973278,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
87.60000000000029,1.183511437,-64.781,-63.119,60.0981,21.2883,19.9086,21.2883,59.27754283339983,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
87.8000000000003,1.183079579,-68.389,-66.863,60.0994,21.2883,19.9085,21.2883,67.81032988095583,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
88.0000000000003,1.182653766,-65.234,-63.602,60.099,21.2883,19.9087,21.2883,61.06278010422646,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
88.2000000000003,1.182233888,-68.081,-66.482,60.0988,21.2883,19.9088,21.2883,63.08451113128723,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
88.4000000000003,1.181819837,-66.025,-64.368,60.0991,21.2883,19.9086,21.2883,59.623737708497174,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
88.6000000000003,1.181411509,-66.75,-65.014,60.0987,21.2883,19.9089,21.2883,55.278007539197425,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
88.80000000000031,1.181008803,-66.905,-65.181,60.0989,21.2883,19.9089,21.2883,55.92705406195734,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
89.00000000000031,1.180611618,-65.266,-63.545,60.0992,21.2883,19.9089,21.2883,56.10067560795704,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
89.20000000000032,1.180219858,-65.253,-63.494,60.0987,21.2883,19.9088,21.2883,54.12108657146941,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
89.40000000000032,1.179833428,-62.649,-60.895,60.0986,21.2883,19.9087,21.2883,54.39025971629801,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
89.60000000000032,1.179452235,-64.501,-62.747,60.0987,21.2883,19.9087,21.2883,54.40233677342764,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
89.80000000000032,1.179076189,-62.604,-60.743,60.099,21.2883,19.9085,21.2883,49.21774057883734,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
90.00000000000033,1.178705202,-63.403,-61.538,60.0988,21.2883,19.9084,21.2883,49.045856785764165,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
90.20000000000033,1.178339187,-62.889,-61.0,60.0991,21.2883,19.909,21.2883,47.976179330806694,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
90.40000000000033,1.17797806,-61.947,-60.017,60.0989,21.2883,19.9082,21.2883,46.20733369004923,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
90.60000000000034,1.177621739,-62.404,-60.529,60.0993,21.2883,19.9088,21.2883,48.623895214622515,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
90.80000000000034,1.177270144,-61.866,-60.043,60.0995,21.2883,19.9087,21.2883,51.04694680047292,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
91.00000000000034,1.176923196,-62.952,-61.099,60.0984,21.2883,19.9084,21.2883,49.64752746777273,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
91.20000000000034,1.176580818,-62.206,-60.322,60.0991,21.2883,19.9086,21.2883,48.25025602250317,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
91.40000000000035,1.176242935,-62.305,-60.391,60.0991,21.2883,19.9087,21.2883,46.94104804645475,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
91.60000000000035,1.175909474,-61.228,-59.261,60.099,21.2883,19.9087,21.2883,44.720216804509334,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
91.80000000000035,1.175580363,-61.557,-59.617,60.099,21.2883,19.9085,21.2883,45.850470262919394,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
92.00000000000036,1.175255531,-62.183,-60.29,60.0988,21.2883,19.9086,21.2883,47.88766602813264,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
92.20000000000036,1.174934911,-61.569,-59.693,60.0988,21.2883,19.9085,21.2883,48.656456832216705,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
92.40000000000036,1.174618434,-62.267,-60.435,60.0987,21.2883,19.9082,21.2883,50.698350247074615,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
92.60000000000036,1.174306035,-61.518,-59.667,60.0999,21.2883,19.9082,21.2883,49.8201069755603,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
92.80000000000037,1.17399765,-62.0,-60.078,60.0999,21.2883,19.9084,21.2883,46.66170848324734,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
93.00000000000037,1.173693216,-60.857,-58.899,60.1,21.2883,19.9083,21.2883,45.1538565586476,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
93.20000000000037,1.173392671,-61.104,-59.137,60.0994,21.2883,19.9083,21.2883,44.79073058855817,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
93.40000000000038,1.173095955,-61.483,-59.531,60.099,21.2883,19.9085,21.2883,45.417100053618746,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
93.60000000000038,1.172803009,-62.474,-60.561,60.0979,21.2883,19.9082,21.2883,47.08098802786736,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
