Chain 1 - Calibration: 4.0 - Project: ESO LNAs - 2022215 13 42 - NA
CRBE: GV = NAV DV = +1.434V DI = 13.900mA    -   RTBE: GV = NAV DV = +1.420V DI = 16.000mA 
Center Frequency     = 0.075GHz    Marker Frequency     = 0.075GHz    Resolution Bandwidth = 8MHz    Video Bandwidth      = 10Hz    Frequency Span       = 25MHz    Power Bandwidth      = 24MHz    Attenuation          = 0dB
Frequency (GHz),Loss (dB),Cold Powers (dBm),Hot Powers (dBm),Hot Load Temps (K),Hot LNA Temps (K),Cold Load Temps (K),Cold LNA Temps (K),Calibrated Noise Temp (K),Pre Cold Measurement LNA Temp (K),Post Cold Measurement LNA Temp (K),Pre Hot Measurement LNA Temp (K),Post Hot Measurement LNA Temp (K),Pre Cold Measurement 1st Extra Temp (K),Post Cold Measurement 1st Extra Temp (K),Pre Hot Measurement 1st Extra Temp (K),Post Hot Measurement 1st Extra Temp (K),Pre Cold Measurement 2nd Extra Temp (K),Post Cold Measurement 2nd Extra Temp (K),Pre Hot Measurement 2nd Extra Temp (K),Post Hot Measurement 2nd Extra Temp (K)
71.40000000000006,1.260119207,-65.943,-65.097,49.9578,21.2883,19.9089,21.2883,104.63102605376892,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
71.60000000000007,1.258132855,-66.922,-66.043,49.9585,21.2883,19.9094,21.2883,99.57178616272382,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
71.80000000000007,1.256200281,-66.907,-66.099,49.9598,21.2883,19.9089,21.2883,111.2928501347703,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
72.00000000000007,1.254319282,-67.808,-66.863,49.9605,21.2883,19.9091,21.2883,90.51697744952595,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
72.20000000000007,1.252487779,-68.407,-67.437,49.9601,21.2883,19.909,21.2883,87.42166563513636,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
72.40000000000008,1.250703808,-69.45,-68.42,49.9604,21.2883,19.9092,21.2883,80.50755075200371,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
72.60000000000008,1.248965511,-69.568,-68.477,49.9605,21.2883,19.9094,21.2883,74.25714548377438,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
72.80000000000008,1.247271129,-69.658,-68.521,49.9607,21.2883,19.9091,21.2883,70.00471525693231,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
73.00000000000009,1.245618994,-68.87,-67.69,49.9611,21.2883,19.9095,21.2883,66.33107162614739,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
73.20000000000009,1.244007526,-68.613,-67.417,49.9614,21.2883,19.9095,21.2883,65.06616460766952,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
73.40000000000009,1.242435226,-68.799,-67.575,49.9617,21.2883,19.9093,21.2883,62.89183602960996,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
73.6000000000001,1.240900669,-69.122,-67.965,49.9621,21.2883,19.9091,21.2883,68.46078399313085,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
73.8000000000001,1.239402502,-68.658,-67.712,49.9634,21.2883,19.9096,21.2883,91.04067323060896,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
74.0000000000001,1.237939437,-66.586,-65.853,49.9631,21.2883,19.909,21.2883,127.08336060918327,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
74.2000000000001,1.236510249,-65.707,-64.714,49.9636,21.2883,19.9094,21.2883,85.31202567639994,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
74.4000000000001,1.235113771,-64.58,-63.803,49.963,21.2883,19.9092,21.2883,118.18215455299622,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
74.60000000000011,1.233748892,-66.193,-65.065,49.9636,21.2883,19.9092,21.2883,71.3151472525458,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
74.80000000000011,1.232414551,-65.173,-64.013,49.9646,21.2883,19.9092,21.2883,68.50369374245868,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
75.00000000000011,1.231109736,-64.703,-63.744,49.965,21.2883,19.9091,21.2883,89.73197287246383,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
75.20000000000012,1.229833482,-64.768,-63.799,49.9651,21.2883,19.9091,21.2883,88.52480217020876,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
75.40000000000012,1.228584866,-64.837,-63.664,49.9652,21.2883,19.9094,21.2883,67.51983884317936,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
75.60000000000012,1.227363006,-65.106,-63.974,49.9649,21.2883,19.9092,21.2883,71.18388540869033,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
75.80000000000013,1.226167058,-65.637,-64.552,49.9645,21.2883,19.909,21.2883,75.71922229357544,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
76.00000000000013,1.224996214,-65.843,-64.776,49.9656,21.2883,19.9093,21.2883,77.59296587421247,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
76.20000000000013,1.223849703,-66.538,-65.475,49.9659,21.2883,19.9093,21.2883,78.05325066109401,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
76.40000000000013,1.222726784,-65.877,-64.824,49.9661,21.2883,19.9092,21.2883,79.1491357981447,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
76.60000000000014,1.221626746,-66.846,-65.891,49.9659,21.2883,19.9095,21.2883,90.6632296754765,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
76.80000000000014,1.220548911,-67.126,-66.278,49.9664,21.2883,19.9089,21.2883,106.29023827018446,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
77.00000000000014,1.219492624,-67.33,-66.362,49.966,21.2883,19.9091,21.2883,89.10260726066025,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
77.20000000000014,1.218457259,-65.431,-64.697,49.9666,21.2883,19.9091,21.2883,128.02137628495043,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
77.40000000000015,1.217442216,-65.686,-64.534,49.9666,21.2883,19.9089,21.2883,69.74750412589317,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
77.60000000000015,1.216446914,-66.682,-65.564,49.9673,21.2883,19.909,21.2883,72.89565029797008,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
77.80000000000015,1.2154708,-67.156,-65.91,49.9674,21.2883,19.9092,21.2883,62.10615625625616,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
78.00000000000016,1.214513339,-69.771,-68.475,49.9672,21.2883,19.9088,21.2883,58.493076750824194,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
78.20000000000016,1.213574017,-70.444,-69.194,49.9673,21.2883,19.9092,21.2883,61.86633625754761,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
78.40000000000016,1.212652339,-69.729,-68.697,49.9671,21.2883,19.909,21.2883,81.83832076848772,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
78.60000000000016,1.21174783,-74.154,-73.077,49.9678,21.2883,19.9092,21.2883,77.09399507669922,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
78.80000000000017,1.210860031,-75.886,-74.846,49.9676,21.2883,19.9093,21.2883,81.03154911467615,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
79.00000000000017,1.209988499,-75.234,-74.2,49.9671,21.2883,19.9094,21.2883,81.7248164826797,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
79.20000000000017,1.209132809,-70.216,-69.045,49.9673,21.2883,19.9091,21.2883,68.38711579844825,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
79.40000000000018,1.208292551,-69.681,-68.527,49.9679,21.2883,19.9095,21.2883,69.90420270920659,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
79.60000000000018,1.207467329,-66.751,-65.607,49.968,21.2883,19.9095,21.2883,70.83025331229135,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
79.80000000000018,1.206656759,-65.881,-64.929,49.9681,21.2883,19.909,21.2883,91.73453234006857,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
80.00000000000018,1.205860474,-63.371,-62.726,49.9681,21.2883,19.9092,21.2883,151.1053449311205,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
80.20000000000019,1.205078117,-64.107,-63.318,49.9682,21.2883,19.9091,21.2883,117.55296481517715,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
80.40000000000019,1.204309343,-64.991,-63.852,49.9681,21.2883,19.9088,21.2883,71.40455316828852,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
80.6000000000002,1.203553821,-64.551,-63.455,49.9685,21.2883,19.9093,21.2883,75.51234490334576,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
80.8000000000002,1.202811229,-64.609,-63.801,49.9684,21.2883,19.909,21.2883,114.14009489658588,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
81.0000000000002,1.202081256,-65.188,-64.119,49.9689,21.2883,19.9093,21.2883,78.30350579334718,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
81.2000000000002,1.201363601,-65.538,-64.421,49.9687,21.2883,19.9087,21.2883,73.56687859300888,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
81.4000000000002,1.200657974,-66.498,-65.34,49.9695,21.2883,19.9093,21.2883,69.83541034200879,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
81.60000000000021,1.199964094,-67.02,-65.807,49.9684,21.2883,19.9091,21.2883,65.21662019112068,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
81.80000000000021,1.199281688,-69.314,-68.12,49.9688,21.2883,19.9091,21.2883,66.79695716979379,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
82.00000000000021,1.198610492,-68.491,-67.302,49.9688,21.2883,19.9094,21.2883,67.2374541558433,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
82.20000000000022,1.19795025,-71.219,-70.088,49.9688,21.2883,19.9094,21.2883,72.37968152139885,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
82.40000000000022,1.197300716,-71.124,-70.013,49.9687,21.2883,19.9091,21.2883,74.29539826536198,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
82.60000000000022,1.196661648,-73.303,-72.206,49.9684,21.2883,19.9096,21.2883,75.68186862871401,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
82.80000000000022,1.196032815,-72.767,-71.589,49.9689,21.2883,19.9089,21.2883,68.26468210249416,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
83.00000000000023,1.195413991,-73.19,-72.068,49.9686,21.2883,19.9094,21.2883,73.31823917032389,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
83.20000000000023,1.194804958,-76.022,-75.074,49.9692,21.2883,19.9093,21.2883,92.80704838240638,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
83.40000000000023,1.194205502,-72.881,-71.768,49.9694,21.2883,19.9088,21.2883,74.22657539137919,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
83.60000000000024,1.193615418,-74.657,-73.664,49.9696,21.2883,19.9097,21.2883,87.16853666109164,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
83.80000000000024,1.193034505,-70.982,-69.826,49.9694,21.2883,19.9092,21.2883,70.29513576249963,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
84.00000000000024,1.192462571,-72.221,-71.081,49.9688,21.2883,19.9091,21.2883,71.75930139545002,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
84.20000000000024,1.191899426,-70.129,-68.95,49.9693,21.2883,19.9096,21.2883,68.32807513184443,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
84.40000000000025,1.191344887,-69.067,-67.838,49.9689,21.2883,19.909,21.2883,64.24513116696184,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
84.60000000000025,1.190798777,-66.825,-65.523,49.9688,21.2883,19.9096,21.2883,58.8379712336704,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
84.80000000000025,1.190260921,-65.602,-64.409,49.9689,21.2883,19.9092,21.2883,67.20367919574875,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
85.00000000000026,1.189731153,-65.615,-64.504,49.9688,21.2883,19.9093,21.2883,74.58952958450212,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
85.20000000000026,1.189209309,-64.505,-63.375,49.9687,21.2883,19.9094,21.2883,72.80605293375746,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
85.40000000000026,1.188695229,-64.617,-62.604,49.9695,21.2883,19.9092,21.2883,26.77452063149974,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
85.60000000000026,1.188188759,-63.617,-62.593,49.9695,21.2883,19.9094,21.2883,83.77189100156275,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
85.80000000000027,1.18768975,-63.051,-61.909,49.9699,21.2883,19.9091,21.2883,71.76089758315442,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
86.00000000000027,1.187198054,-63.941,-62.909,49.9701,21.2883,19.9093,21.2883,82.91342996044119,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
86.20000000000027,1.186713529,-64.013,-62.86,49.9697,21.2883,19.9088,21.2883,70.80250004107762,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
86.40000000000028,1.186236036,-63.931,-62.784,49.9698,21.2883,19.909,21.2883,71.36109445587336,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
86.60000000000028,1.18576544,-63.991,-62.887,49.9695,21.2883,19.9093,21.2883,75.42837687813189,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
86.80000000000028,1.18530161,-63.507,-62.298,49.9694,21.2883,19.909,21.2883,66.06275656567685,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
87.00000000000028,1.184844418,-63.571,-62.319,49.9693,21.2883,19.9093,21.2883,62.69077352711835,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
87.20000000000029,1.184393739,-64.464,-63.206,49.9698,21.2883,19.9094,21.2883,62.253152703324766,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
87.40000000000029,1.183949452,-65.697,-64.345,49.9691,21.2883,19.9093,21.2883,55.68059198393625,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
87.60000000000029,1.183511437,-65.061,-63.769,49.9691,21.2883,19.9094,21.2883,59.78733500321002,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
87.8000000000003,1.183079579,-68.864,-67.643,49.97,21.2883,19.9092,21.2883,65.17332323455967,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
88.0000000000003,1.182653766,-65.533,-64.258,49.9698,21.2883,19.9095,21.2883,61.048196993202815,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
88.2000000000003,1.182233888,-68.506,-67.251,49.9699,21.2883,19.9093,21.2883,62.554663351741425,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
88.4000000000003,1.181819837,-66.351,-65.056,49.9696,21.2883,19.9093,21.2883,59.63150969217595,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
88.6000000000003,1.181411509,-67.119,-65.756,49.97,21.2883,19.9095,21.2883,55.05082128776779,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
88.80000000000031,1.181008803,-67.29,-65.919,49.9695,21.2883,19.9096,21.2883,54.55146251643725,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
89.00000000000031,1.180611618,-65.571,-64.22,49.9694,21.2883,19.909,21.2883,55.85337097705161,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
89.20000000000032,1.180219858,-65.551,-64.171,49.9694,21.2883,19.9093,21.2883,54.00959850023975,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
89.40000000000032,1.179833428,-62.87,-61.52,49.9693,21.2883,19.9091,21.2883,55.94292373021855,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
89.60000000000032,1.179452235,-64.787,-63.413,49.9696,21.2883,19.909,21.2883,54.41241019376387,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
89.80000000000032,1.179076189,-62.817,-61.386,49.9695,21.2883,19.9091,21.2883,50.96586687547535,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
90.00000000000033,1.178705202,-63.633,-62.191,49.9695,21.2883,19.9091,21.2883,50.341292474069775,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
90.20000000000033,1.178339187,-63.097,-61.631,49.9699,21.2883,19.9088,21.2883,49.00036802032175,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
90.40000000000033,1.17797806,-62.148,-60.658,49.9699,21.2883,19.9091,21.2883,47.70005444778123,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
90.60000000000034,1.177621739,-62.622,-61.18,49.9698,21.2883,19.9089,21.2883,50.37469127493416,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
90.80000000000034,1.177270144,-62.069,-60.663,49.9694,21.2883,19.9091,21.2883,52.502335913263614,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
91.00000000000034,1.176923196,-63.171,-61.742,49.9698,21.2883,19.909,21.2883,51.147877320629085,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
91.20000000000034,1.176580818,-62.397,-60.95,49.9694,21.2883,19.9092,21.2883,50.11765780007127,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
91.40000000000035,1.176242935,-62.515,-61.038,49.9692,21.2883,19.9093,21.2883,48.45196264129997,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
91.60000000000035,1.175909474,-61.408,-59.894,49.9692,21.2883,19.909,21.2883,46.4888410295454,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
91.80000000000035,1.175580363,-61.741,-60.236,49.9698,21.2883,19.909,21.2883,46.97054274524554,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
92.00000000000036,1.175255531,-62.372,-60.91,49.9699,21.2883,19.909,21.2883,49.312151817647525,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
92.20000000000036,1.174934911,-61.747,-60.297,49.9695,21.2883,19.9086,21.2883,49.99775965555864,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
92.40000000000036,1.174618434,-62.457,-61.048,49.9695,21.2883,19.9091,21.2883,52.40263297079423,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
92.60000000000036,1.174306035,-61.701,-60.276,49.9698,21.2883,19.9089,21.2883,51.46138725194009,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
92.80000000000037,1.17399765,-62.19,-60.708,49.9698,21.2883,19.9091,21.2883,48.24608331779484,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
93.00000000000037,1.173693216,-61.032,-59.517,49.9699,21.2883,19.909,21.2883,46.50059347440006,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
93.20000000000037,1.173392671,-61.287,-59.767,49.9696,21.2883,19.909,21.2883,46.24918143219019,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
93.40000000000038,1.173095955,-61.689,-60.171,49.9703,21.2883,19.9091,21.2883,46.36221206926989,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
93.60000000000038,1.172803009,-62.682,-61.208,49.9698,21.2883,19.909,21.2883,48.718384446357575,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
